0.31,0.11,9.17
0.38,0.17,9.14
0.33,0.12,9.09
0.28,0.11,9.09
0.39,0.2,9.29
0.28,0.11,9.1
0.33,0.23,9.2
0.34,0.07,9.19
0.29,0.14,9.11
0.33,0.21,9.12
0.28,0.14,9.19
0.31,0.09,9.14
0.31,0.13,9.2
0.38,0.13,9.14
0.31,0.14,9.13
0.27,0.19,9.13
0.27,0.17,9.12
0.28,0.17,9.24
0.35,0.2,9.21
0.28,0.17,9.19
0.32,0.15,9.13
0.35,0.1,9.23
0.26,0.17,9.17
0.3,0.17,9.1
0.28,0.11,9.19
0.33,0.19,9.14
0.3,0.11,9.07
0.27,0.17,9.16
0.34,0.19,9.25
0.31,0.16,9.25
0.28,0.13,9.35
0.27,0.13,9.2
0.3,0.14,9.15
0.31,0.17,9.16
0.34,0.18,9.2
0.32,0.07,9.17
0.24,0.17,9.21
0.36,0.16,9.2
0.28,0.19,9.17
0.29,0.2,9.26
0.32,0.16,9.12
0.29,0.17,9.14
0.35,0.17,9.21
0.28,0.19,9.11
0.31,0.15,9.17
0.34,0.19,9.11
0.33,0.18,9.1
0.32,0.15,9.2
0.2,0.16,9.27
0.33,0.18,9.14
0.3,0.17,9.21
0.28,0.14,9.12
0.39,0.13,9.19
0.32,0.15,9.13
0.31,0.17,9.19
0.3,0.15,9.15
0.29,0.14,9.15
0.27,0.14,9.11
0.26,0.13,9.2
0.26,0.18,9.2
0.3,0.16,9.27
0.36,0.13,9.12
0.32,0.15,9.14
0.26,0.12,9.21
0.32,0.15,9.17
0.32,0.22,9.14
0.31,0.12,9.12
0.36,0.13,9.22
0.33,0.18,9.18
0.3,0.2,9.08
0.33,0.14,9.25
0.29,0.11,9.27
0.38,0.17,9.22
0.3,0.16,9.16
0.28,0.15,9.13
0.4,0.16,9.17
0.25,0.17,9.12
0.32,0.18,9.14
0.28,0.14,9.07
0.26,0.15,9.24
0.27,0.17,9.15
0.42,0.15,9.18
0.37,0.13,9.11
0.34,0.1,9.16
0.31,0.18,9.17
0.34,0.17,9.11
0.31,0.14,9.25
0.33,0.12,9.12
0.32,0.15,9.16
0.28,0.15,9.16
0.31,0.15,9.2
0.28,0.16,9.17
0.32,0.15,9.17
0.34,0.15,9.22
0.32,0.11,9.2
0.26,0.14,9.19
0.24,0.16,9.14
0.3,0.12,9.16
0.28,0.16,9.13
0.29,0.17,9.13
0.23,0.11,9.18
0.33,0.14,9.13
0.28,0.19,9.14
0.35,0.16,9.13
0.26,0.14,9.19
0.26,0.14,9.21
0.32,0.15,9.24
0.3,0.13,9.16
0.35,0.17,9.13
0.33,0.19,9.15
0.28,0.17,9.22
0.25,0.11,9.17
0.33,0.15,9.21
0.31,0.11,9.2
0.32,0.12,9.08
0.31,0.17,9.16
0.27,0.12,9.12
0.35,0.18,9.17
0.3,0.12,9.13
0.31,0.19,9.17
0.31,0.17,9.23
0.31,0.14,9.09
0.32,0.13,9.2
0.4,0.16,9.09
0.29,0.11,9.17
0.26,0.15,9.16
0.33,0.19,9.14
0.31,0.09,9.15
0.31,0.18,9.14
0.31,0.1,9.1
0.33,0.17,9.2
0.29,0.15,9.16
0.29,0.12,9.25
0.3,0.18,9.1
0.37,0.15,9.25
0.34,0.17,9.16
0.33,0.21,9.17
0.37,0.18,9.25
0.32,0.14,9.18
0.25,0.18,9.16
0.35,0.2,9.14
0.36,0.16,9.22
0.3,0.15,9.29
0.32,0.16,9.23
0.35,0.15,9.17
0.38,0.17,9.17
0.3,0.16,9.21
0.34,0.2,9.2
0.32,0.16,9.05
0.32,0.14,9.23
0.32,0.15,9.21
0.34,0.19,9.18
0.31,0.16,9.13
0.31,0.14,9.18
0.33,0.17,9.09
0.33,0.18,9.2
0.3,0.15,9.16
0.35,0.17,9.08
0.31,0.13,9.21
0.32,0.25,9.13
0.38,0.11,9.2
0.37,0.19,9.08
0.33,0.17,9.18
0.29,0.15,9.17
0.29,0.16,9.19
0.35,0.14,9.1
0.31,0.17,9.27
0.3,0.18,9.22
0.37,0.15,9.27
0.34,0.15,9.15
0.28,0.16,9.12
0.31,0.17,9.15
0.23,0.19,9.18
0.38,0.21,9.2
0.25,0.14,9.23
0.32,0.19,9.1
0.33,0.1,9.25
0.35,0.17,9.2
0.3,0.17,9.16
0.31,0.19,9.12
0.29,0.13,9.16
0.27,0.08,9.16
0.37,0.16,9.23
0.27,0.1,9.08
0.33,0.13,9.16
0.34,0.16,9.16
0.32,0.13,9.05
0.36,0.17,9.19
0.29,0.17,9.12
0.28,0.26,9.13
0.32,0.13,9.17
0.3,0.16,9.13
0.32,0.14,9.19
0.3,0.14,9.18
0.37,0.2,9.2
0.25,0.11,9.11
0.34,0.17,9.15
0.27,0.17,9.1
0.34,0.2,9.15
0.42,0.16,9.17
0.27,0.2,9.2
0.37,0.17,9.14
0.35,0.16,9.17
0.31,0.17,9.22
0.35,0.21,9.17
0.3,0.14,9.16
0.34,0.17,9.24
0.21,0.09,9.19
0.35,0.16,9.2
0.28,0.16,9.18
0.31,0.16,9.16
0.29,0.23,9.25
0.38,0.18,9.15
0.33,0.2,9.12
0.3,0.09,9.04
0.4,0.17,9.13
0.28,0.18,9.21
0.32,0.18,9.13
0.33,0.16,9.23
0.27,0.17,9.11
0.34,0.15,9.09
0.3,0.17,9.17
0.3,0.23,9.31
0.32,0.14,9.12
0.28,0.18,9.21
0.28,0.22,9.18
0.28,0.16,9.17
0.28,0.19,9.13
0.28,0.14,9.13
0.36,0.24,9.17
0.28,0.08,9.16
0.3,0.2,9.18
0.28,0.18,9.13
0.28,0.05,9.23
0.34,0.19,9.23
0.29,0.13,9.2
0.28,0.19,9.15
0.3,0.18,9.12
0.27,0.19,9.1
0.29,0.15,9.15
0.34,0.12,9.14
0.34,0.12,9.28
0.3,0.12,9.22
0.28,0.15,9.21
0.34,0.14,9.2
0.32,0.14,9.16
0.33,0.16,9.2
0.25,0.17,9.13
0.34,0.13,9.23
0.3,0.18,9.16
0.25,0.19,9.18
0.33,0.17,9.2
0.25,0.07,9.17
0.31,0.17,9.15
0.31,0.11,9.18
0.29,0.26,9.11
0.33,0.16,9.24
0.31,0.19,9.12
0.3,0.2,9.12
0.34,0.11,9.16
0.38,0.16,9.13
0.28,0.15,9.17
0.34,0.14,9.26
0.33,0.16,9.18
0.26,0.16,9.15
0.27,0.17,9.13
0.24,0.16,9.12
0.36,0.19,9.22
0.33,0.12,9.18
0.32,0.12,9.16
0.32,0.14,9.15
0.32,0.13,9.21
0.3,0.16,9.14
0.37,0.2,9.15
0.31,0.16,9.12
0.33,0.19,9.16
0.37,0.2,9.14
0.35,0.17,9.19
0.33,0.19,9.16
0.3,0.16,9.25
0.29,0.17,9.18
0.34,0.17,9.19
0.32,0.13,9.1
0.31,0.14,9.09
0.25,0.09,9.17
